edades,meses_antiguedad,sexo,Región,Estado,beneficio,cargo,planes,sms cantidad,llamada minutos,datos_gb,Facebook,Instagram,TikTok,WhatsApp,YouTube,X,Netflix,Spotify,Uber,prob_abandono_personal
16,0,Mujer,R4,Tamaulipas,Postpago,430,Medio,12,54,10,1.1002558942490686,2.1415108458859766,0.5715437272057802,0.3236980839725616,0.1,1.0151261738659487,0.5201251547790003,0.37296933159640605,0.1,0.37
28,7,Hombre,R1,Baja california Norte,Prepago,577,Plan amigo,2,13,7,0.1633480188213545,1.0909935313390575,2.0659336043305925,0.4995686055889593,0.20447130521176549,0.38368838667475635,0.4142032028414232,0.4216672290451571,0.12766072484248353,0.45
27,7,Mujer,R1,Baja California Sur,Postpago,842,Premium,9,29,50,5.509859713995082,5.6442566977158135,10.246379382461653,4.082611118539217,0.534038612848875,4.85201226953088,1.8530480993042475,3.4319022684988605,0.46119781429683093,0.07
24,7,Mujer,R6,Zacatecas,Postpago,202,Básico,0,16,4,0.42531582657917777,0.1,0.3561398982879848,0.1230199806287346,0.1,0.46445438975190856,0.1,0.1,0.1,0.38
42,50,Mujer,R1,Baja California Sur,Postpago,568,Medio,4,48,20,2.774381532967212,0.44395156032422256,1.8580318274087635,1.4140677882392167,3.96352532509312,0.9451982422316949,1.6402483046881777,0.4371754195466978,1.0906697576166273,0.18
21,7,Hombre,R5,Jalisco,Prepago,157,Plan amigo,13,12,1,0.1,0.2180319390038283,0.1666894899072143,0.1,0.1,0.1,0.1,0.1,0.1,0.58
34,12,Mujer,R5,Michocán,Postpago,796,Premium,14,26,40,1.710358023323196,9.210980769100836,4.165273283333502,1.3431140922000204,6.6844385174965995,5.282685985203621,0.31092372467894774,0.7775606053993553,0.8818881981953753,0.07
31,12,Mujer,R1,Baja california Norte,Postpago,678,Premium,11,63,30,1.2660507255524114,4.365594783995335,2.3720654266770898,2.171887886913283,1.1576428720565368,2.6912864230533997,0.14401699933798948,0.43544568740530226,0.15697502213519335,0.07
38,12,Mujer,R3,Durango,Postpago,211,Básico,4,20,4,0.18900623845192163,0.8349419579062763,0.795291966520519,0.29620331576639525,0.4445515880596679,0.16250846292797794,0.1,0.1,0.1,0.33
23,7,Hombre,R2,Sonora,Prepago,453,Plan amigo,11,11,5,0.2179382548662623,1.1701961564147514,1.2150489297596592,0.41988934741450945,0.1,0.3700237835979368,0.1,0.22685818124384075,0.2341536639173795,0.5
22,7,Hombre,R9,Hidalgo,Prepago,923,Plan amigo,10,19,18,0.24629581653513344,1.4544124109922454,1.7777226157430772,1.487120353551898,0.12342634951401237,1.7817181257629515,0.34875027710632944,1.1273853644605776,0.4509223268408265,0.42
37,12,Mujer,R5,Nayarit,Postpago,997,Premium,6,60,50,2.6349931152799684,8.749009774615233,9.203134095119275,2.42622365727009,6.597509916000593,1.7002345607798581,3.3903769274146174,0.37604689429370763,0.32858479404792146,0.07
31,12,Hombre,R1,Baja California Sur,Prepago,428,Plan amigo,3,15,4,0.24177776280368293,0.20086668824295217,0.3855470198664541,0.18965259239868015,0.3964919810707461,0.1,0.1,0.1575511746171941,0.1,0.53
16,0,Hombre,R7,Tlaxcala,Prepago,436,Plan amigo,2,52,4,0.21581162974313683,0.4772122278477654,0.285467279057168,0.28022306963629756,0.13817829218914704,0.16252608139491453,0.19115409568279446,0.11392219981865696,0.1,0.65
24,7,Hombre,R2,Sinaloa,Prepago,488,Plan amigo,0,8,5,0.45101703226916967,0.539646491818368,1.1618090370932235,0.3215155194139966,0.17093324901258,0.285178644989235,0.1551033329941981,0.15853618327964078,0.1,0.5
31,12,Mujer,R5,Nayarit,Postpago,484,Medio,11,53,10,1.191574921048753,2.0148023490361178,0.46214631988255045,0.9437280376729765,1.2687963709066672,1.1444692058144288,0.7192302817225851,0.25780611046735186,0.1,0.25
35,12,Mujer,R9,Morelos,Postpago,135,Básico,14,38,4,0.5790760405029564,0.8442063607398247,0.18855706184578086,0.1,0.13927351089473064,0.21256434422024367,0.26764674284921314,0.1,0.1,0.33
23,7,Hombre,R9,Estado de México,Prepago,404,Plan amigo,7,27,5,0.6224623827340946,0.9883786051793394,0.21510009790117712,0.29424247955145594,0.17225580874786814,0.10740315037243756,0.1,0.3175494346484882,0.16046424572231857,0.5
16,0,Mujer,R9,Querétaro Sur,Postpago,826,Premium,12,13,50,4.824046329776506,11.601632003985662,11.776718170248785,1.837983951688904,0.8522130770645749,1.2102806878645223,1.051339627316346,1.7365564840183687,0.7448313559832714,0.19
32,12,Hombre,R9,CDMX,Prepago,890,Plan amigo,2,46,10,1.6586663848822973,0.18643798890531732,1.3274365327956212,0.7553608836164823,1.3499431140806504,0.9611770970694165,0.32374545236947794,0.443477800251991,0.1,0.37
18,7,Mujer,R9,Morelos,Postpago,815,Premium,12,16,50,5.52090132862802,11.1784908841424,2.797370720873446,3.9925577082348727,1.423734938094944,3.852913313030709,1.2455163757498942,3.278331828603993,0.2586561771191658,0.12
16,0,Mujer,R9,Estado de México,Postpago,585,Medio,14,31,20,1.3527565010375153,3.709719861176736,4.94238647776014,0.42917268381470003,0.1,1.9583865877680666,0.5525193398477237,0.28889589323096976,0.14066923990488533,0.37
16,0,Mujer,R2,Sinaloa,Postpago,334,Medio,1,52,6,0.5742117496620343,0.8793072113694981,1.5547038328585152,0.1,0.1894749302065747,0.6442273695206002,0.17395669162740865,0.1,0.2736845733971022,0.37
35,12,Mujer,R9,Morelos,Postpago,401,Medio,10,7,10,0.24101024095132706,1.4831126953994473,1.1382035093884066,0.8122374648699403,0.9643795125460121,0.7264976586129267,0.6397968983666154,0.4638765170786465,0.13903650428133274,0.25
29,7,Hombre,R5,Nayarit,Prepago,939,Plan amigo,3,59,16,1.1314383408820337,3.2346449932804173,4.043298707026444,0.49023242465744055,0.3481778371548692,0.4041776305892345,0.6334456224838728,0.9735049873612722,0.18561081283641082,0.37
26,7,Mujer,R5,Michocán,Postpago,697,Premium,2,28,30,1.590525690781399,3.496838386614748,7.698672538656838,1.8881822664380707,0.391405351345942,1.0565927403325004,1.2887839128774832,1.1114531295209065,0.893736877794397,0.07
39,12,Hombre,R9,Hidalgo,Prepago,637,Plan amigo,12,8,8,0.9678493852670181,1.129166626489196,1.103962569793764,0.6873622597209059,1.26285935852973,0.2370416506085385,0.35370063376133887,0.18304583560625695,0.1,0.37
33,12,Mujer,R9,Estado de México,Postpago,449,Medio,0,18,10,1.180327647821901,1.3043791163618743,1.706206595704876,0.14771416667415985,0.6285036589451335,0.13065135586451343,0.5492849544430427,0.44078088518777075,0.14757230030529475,0.25
41,50,Mujer,R2,Sonora,Postpago,213,Básico,2,62,4,0.7710166588259639,0.1,0.20615521728785802,0.26803876021295486,0.1,0.19125471930390647,0.15668742156788137,0.1,0.10625527769884065,0.26
17,0,Mujer,R9,Estado de México,Postpago,495,Medio,11,14,10,1.4341484087302565,0.6353395275039809,0.3630596556136814,0.8242459066691832,0.10593091807338982,0.7915709295697291,0.24975820309652774,0.4778299197928916,0.29903424806082074,0.37
28,7,Hombre,R6,San Luis Potosí,Prepago,842,Plan amigo,1,5,10,1.046576096452769,0.20131311738778984,2.5413438080312027,0.4312740375486674,0.19833454136160483,0.5403482139649409,0.5940541900729064,0.5866559633916408,0.17150423201335419,0.37
16,0,Mujer,R9,Querétaro Sur,Postpago,40,Básico,7,65,4,0.45937911732643427,0.45554620042071675,1.054414943819125,0.1,0.1,0.2245589818708513,0.18271190585889663,0.1,0.1,0.55
26,7,Hombre,R9,Hidalgo,Prepago,397,Plan amigo,5,66,5,0.5344475564835693,0.16606489831499932,0.38157401267386215,0.32331969243800185,0.15908881335672476,0.44814370844608925,0.16759871983663882,0.1,0.2012985664275862,0.45
26,7,Hombre,R2,Sonora,Prepago,634,Plan amigo,8,64,8,0.21016672975838308,0.8180605879756663,0.27311853133354613,0.4899082195083696,0.15453944642889553,0.8772165291402312,0.1,0.4787836149225743,0.20862368285197813,0.37
33,12,Mujer,R1,Baja california Norte,Postpago,886,Premium,7,8,50,3.6751760202005403,8.007949121923545,8.687407089547282,2.292478024882374,2.5555677148371094,6.634103084628585,1.291672420323803,2.3960496343304185,0.9394039204313088,0.07
28,7,Hombre,R4,Coahuila,Prepago,443,Plan amigo,9,21,5,0.5102144855419786,0.1,0.7279438562997942,0.224964741669452,0.1,0.12398493628078816,0.12288612439143029,0.1,0.1,0.45
33,12,Mujer,R8,Tabasco,Postpago,846,Premium,2,20,50,1.3029059152337206,9.227142682811829,7.485265515198288,4.530900452994237,3.7914021045935433,5.7632704377322685,2.2143602011893555,1.6072716789274617,0.6931566221361275,0.07
34,12,Hombre,R6,Aguacalientes,Prepago,935,Plan amigo,4,45,17,2.4292813611558763,0.4319033727306014,0.5206490353677934,0.25491108642773297,1.0285007364828866,1.5138110583601592,0.8191534885881743,0.5971189552163269,0.1341146356553157,0.37
45,50,Hombre,R2,Sonora,Prepago,385,Plan amigo,6,5,5,1.0102978414578292,0.15885959391677676,0.1,0.4290212410282798,0.8814856734982538,0.19419995821875102,0.18496717149431838,0.11187646758516451,0.2651891632764696,0.38
25,7,Mujer,R4,Nuevo León,Postpago,353,Medio,4,40,6,0.4733319080833029,1.425403825404872,0.6216808550132344,0.26462956750893935,0.20146902920558818,0.3585460731095626,0.18225876452238302,0.1,0.1,0.3
20,7,Hombre,R8,Tabasco,Prepago,452,Plan amigo,7,70,5,0.1540854318812046,0.713097774840959,0.5458881994233732,0.1,0.1,0.4147616105123186,0.22622748645028629,0.3054060168868667,0.12395823243966408,0.5
30,12,Hombre,R3,Chihuahua,Prepago,588,Plan amigo,11,46,7,0.5433595443988578,1.1847029608832693,0.11966033897000944,0.44214787498587216,0.5610819427599273,0.49326506938606846,0.17296518851904652,0.1,0.1,0.45
22,7,Mujer,R4,Tamaulipas,Postpago,84,Básico,4,65,4,0.2040895726934776,0.924266062106296,1.1367641635443497,0.22433245432884277,0.13105745611751166,0.36857110043983676,0.1,0.1815284993633331,0.1,0.48
40,0,Hombre,R9,CDMX,Prepago,566,Plan amigo,0,44,8,1.0196078892684883,0.20829516884627416,1.4559879723018274,0.4692591380646636,0.17454113799533413,1.0141176049600948,0.5102522785025634,0.331249196331429,0.15155491424591516,0.57
26,7,Mujer,R9,Morelos,Prepago,781,Plan amigo,4,66,10,1.0071317581142734,1.049076433008026,0.5817496684020752,0.28239981562604605,0.1406179184860819,0.48104564344856643,0.35667418447130017,0.18803324707395894,0.11696818582280005,0.37
23,7,Hombre,R5,Jalisco,Prepago,675,Plan amigo,3,56,7,0.7417185099802042,0.12376086307504945,0.4330580934095336,0.27790499554317466,0.1,0.8084930402340511,0.2906807489755903,0.23717477823054534,0.1,0.42
24,7,Mujer,R5,Michocán,Postpago,164,Básico,5,39,4,0.24547614958712796,0.6469390951354526,1.1650719077610352,0.17063475723775515,0.10266020587481933,0.11952083080237196,0.15569387504478857,0.1,0.1,0.38
34,12,Mujer,R3,Durango,Postpago,439,Medio,2,6,10,0.9754905436057119,0.6341280262512639,1.5981962948840434,0.9038535855058388,0.7812515320231546,0.5293881262055207,0.16619464850102064,0.20689759955919793,0.14135803627918073,0.25
27,7,Mujer,R1,Baja California Sur,Postpago,372,Medio,14,4,6,0.35836253463761364,0.9334144376625009,1.2328713371213968,0.1,0.15507299353153778,0.6530133807726435,0.1,0.2511052113134601,0.18152143166496748,0.25
23,7,Hombre,R3,Chihuahua,Prepago,457,Plan amigo,10,46,5,0.5249959051672854,0.5120609034550111,1.246194443599596,0.2396394147645843,0.1,0.4427837496124778,0.2796651488494804,0.2968325523092291,0.2244689102694003,0.5
41,50,Mujer,R4,Nuevo León,Postpago,996,Premium,4,69,50,4.72308666842293,1.595508955448347,2.713885984711659,0.6488103791152502,8.355405411918063,0.8720042651435524,2.9443604950854807,0.8142292614040362,1.5526668494401052,0.05
21,7,Mujer,R6,Querétaro Norte,Postpago,243,Básico,1,70,4,0.16530696376057524,0.8528119859164964,0.936279559564853,0.2108963339833802,0.10348381142896883,0.2180660021373167,0.10019982959771188,0.1,0.15680359455099308,0.38
28,7,Mujer,R7,Puebla,Postpago,572,Medio,10,64,20,1.2162469310471036,3.4216114057648253,2.0796751513971614,1.3601111598785687,0.11872357241571263,1.560031806510603,0.9845060768144462,0.9833763306058794,0.6877197627808898,0.25
33,12,Hombre,R3,Chihuahua,Prepago,827,Plan amigo,5,3,11,1.1040275896119907,1.5534548408759987,0.30452529003730266,0.31759158168869844,1.4661243239084076,1.5033110303700516,0.45328448385270115,0.39277140853660847,0.1860340801193705,0.37
16,0,Mujer,R5,Colima,Postpago,271,Básico,12,19,4,0.5756690110051864,0.7763239773605936,0.7829650138393925,0.1,0.1,0.14431313208231844,0.20722334184765634,0.13913130614427624,0.10872570031797947,0.45
32,12,Mujer,R9,Querétaro Sur,Postpago,836,Premium,14,18,50,8.704515717390858,10.170858578485229,8.68138822322027,0.9571440518392196,0.7912547476284428,1.3236849513708873,2.7273519908642454,1.0800078669825757,0.21156593674464058,0.07
20,7,Hombre,R1,Baja California Sur,Prepago,134,Plan amigo,11,11,2,0.2178484425552519,0.11917364670954696,0.36986425340468004,0.12747391429921404,0.1,0.23857458514805385,0.1,0.1,0.1,0.58
35,12,Hombre,R9,Querétaro Sur,Prepago,920,Plan amigo,5,55,19,1.8360645827125708,3.932154625709829,3.900663943503723,1.77642621569173,1.9241596564163954,1.727992818386747,0.8337099715461934,0.4574357029235917,0.1,0.37
20,7,Mujer,R3,Durango,Postpago,254,Básico,4,61,4,0.1,0.4552275545450705,0.28850781871098846,0.30045398725760836,0.11197247258998506,0.309046203381961,0.1,0.18645956732979863,0.12409560041081298,0.38
34,12,Hombre,R3,Chihuahua,Prepago,551,Plan amigo,5,11,8,0.6862999303875098,1.3066933596606052,1.498844555593927,0.5945249768741399,0.7322955687235092,0.35880829261456704,0.2952853305791619,0.3646359476268176,0.15974159137393415,0.45
37,12,Mujer,R2,Sonora,Postpago,947,Premium,10,14,50,0.8271333939125689,9.569188411320685,2.439220990150699,2.8785787720092144,7.374747317351665,4.251858202279099,1.5969720394313816,0.8796395063868524,0.42171226945983153,0.07
35,12,Mujer,R8,Yucatán,Postpago,494,Medio,6,43,10,1.5268782074642835,2.0081140115191207,1.8039273229867494,0.31732519509521734,1.4621818556424995,0.1452372270825341,0.18673860807386997,0.26249733919370255,0.10711114042207798,0.25
30,12,Mujer,R4,Tamaulipas,Postpago,131,Básico,11,17,4,0.12318890859902755,0.10138153203311934,0.5504484042187046,0.1379516921180176,0.1,0.2700489532263678,0.10165900081845365,0.11612803710604089,0.1,0.33
26,7,Hombre,R8,Chiapas,Prepago,134,Plan amigo,4,68,1,0.1,0.23935858009570135,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.53
23,7,Hombre,R3,Chihuahua,Prepago,558,Plan amigo,0,13,8,1.1049481133519072,1.9019041927958302,1.5811771396168737,0.5089999598793196,0.2402198847492404,0.7797873567125551,0.4770397516618184,0.4740881637664046,0.26306595865744126,0.5
40,0,Mujer,R3,Chihuahua,Postpago,179,Básico,7,10,4,0.300817111456218,0.5997959994386445,0.7675218608757292,0.13508405454655278,0.1,0.21429315492108267,0.27730983985132823,0.15509690876470617,0.1,0.45
22,7,Hombre,R1,Baja California Sur,Prepago,133,Plan amigo,3,57,1,0.1,0.16588274893450125,0.18212244267515965,0.1,0.1,0.1,0.1,0.1,0.1,0.58
20,7,Mujer,R6,Zacatecas,Postpago,878,Premium,8,8,50,4.2314600583099935,7.253309263073989,14.542977802585233,0.795427078175418,1.3949739610200547,3.6208467678169964,2.567061289503696,3.0353578112228443,0.18694787568040433,0.12
33,12,Hombre,R3,Chihuahua,Prepago,44,Plan amigo,13,55,2,0.11016877038201572,0.1130061696199935,0.21496173319693435,0.1750275131821277,0.1,0.15042600308347867,0.12851623769281,0.1,0.1,0.63
22,7,Hombre,R7,Tlaxcala,Prepago,96,Plan amigo,9,22,2,0.24223741760706244,0.17718255099485236,0.20013730313671163,0.1,0.1,0.11810637080437028,0.1,0.1,0.1,0.68
20,7,Hombre,R9,CDMX,Prepago,655,Plan amigo,11,41,8,0.2957920221338265,1.81959137680962,2.324871155617217,0.1,0.1,0.8603475970127573,0.1,0.5455995331685268,0.1618151721302234,0.42
16,0,Hombre,R1,Baja california Norte,Prepago,717,Plan amigo,5,36,11,0.9019930313839983,2.058051546540605,0.9712276802466102,0.14842126435301328,0.3257568546357826,1.3010597406135664,0.44980725966295165,0.6628058102857749,0.49907874703979466,0.49
24,7,Mujer,R4,Coahuila,Postpago,795,Premium,0,59,40,1.6128449051984621,3.7796373488001564,3.2530920238509546,0.41775390892725744,1.080178671592135,0.9725460642616912,0.3676690490673276,1.1533225322379386,0.23651655665985125,0.12
27,7,Hombre,R6,San Luis Potosí,Prepago,210,Plan amigo,2,21,2,0.1,0.1,0.5312755718124573,0.13346235234444126,0.1,0.210506160903704,0.11378501424273431,0.1,0.1,0.53
30,12,Hombre,R6,Aguacalientes,Prepago,378,Plan amigo,2,33,4,0.4008261422598317,0.21294299841347897,0.5864156510329236,0.14279698715798084,0.1,0.1,0.13309485648515834,0.1609058518076945,0.1,0.53
36,12,Hombre,R9,Morelos,Prepago,806,Plan amigo,9,42,11,1.5478005952697744,0.3133531244587432,1.0315411948490951,0.19600511385759503,1.727837323725617,1.5365998449909855,0.29349513392040033,0.5225115192341514,0.2029685828410207,0.37
32,12,Hombre,R2,Sinaloa,Prepago,86,Plan amigo,11,16,2,0.1,0.24940175555149843,0.3651093768615532,0.10847046831436238,0.20878682054941236,0.13954165865517382,0.1,0.1,0.1,0.63
26,7,Hombre,R7,Guerrero,Prepago,68,Plan amigo,11,39,2,0.22529603923843883,0.3859996737106783,0.3897962383130969,0.1,0.1,0.21665461858559687,0.1,0.1,0.1,0.63
26,7,Mujer,R5,Michocán,Postpago,440,Medio,3,46,10,0.2867884848923991,0.35447167668973645,2.436542574611487,0.5628251992056207,0.23270951100692577,1.109725477409791,0.12887885396293067,0.1624210044173993,0.11688217899138442,0.25
32,12,Hombre,R5,Michocán,Prepago,647,Plan amigo,5,11,7,0.5818824499919806,1.4827796804987148,1.3447362866962125,0.41521662835594814,0.857976047887423,0.9118148128728158,0.32723259665012316,0.1,0.12173052591438539,0.37
38,12,Hombre,R1,Baja california Norte,Prepago,509,Plan amigo,14,60,8,1.1307332004090795,1.2665375648009705,0.55641283063978,0.3378611145886494,0.7284761958772195,0.2330248591995893,0.28151522159768794,0.1,0.10230175253785573,0.45
29,7,Hombre,R2,Sonora,Prepago,922,Plan amigo,6,22,15,0.2464344892424169,3.4270658129896407,1.3346484299333994,0.6332088283925481,0.1,0.4437721572954929,0.6423257931402049,0.1846950079640051,0.4701162361678827,0.37
24,7,Mujer,R3,Durango,Postpago,118,Básico,9,52,4,0.1,0.48064835591291444,0.8879048776100821,0.31288544180974615,0.1,0.40855854644290474,0.19578046345765113,0.1,0.1695522654049728,0.38
20,7,Hombre,R8,Tabasco,Prepago,745,Plan amigo,3,22,11,1.052194357350004,0.43271097288479043,3.112467413515312,0.2139660218987986,0.20024540612071015,0.6625621549915629,0.42914575985479664,0.5443360411895304,0.14997697844596955,0.42
16,0,Hombre,R5,Nayarit,Prepago,287,Plan amigo,5,38,1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.65
33,12,Mujer,R7,Tlaxcala,Postpago,77,Básico,10,29,4,0.5707617161272875,0.15058884366130185,0.42158360174001397,0.23755311643695864,0.710407370159173,0.1,0.1,0.18985840951079694,0.1,0.43
33,12,Hombre,R9,Morelos,Prepago,78,Plan amigo,0,34,2,0.27388800721857665,0.3829969713559443,0.15563035379464676,0.1,0.11676664321771492,0.2246689526502542,0.12256043821780002,0.1,0.1,0.63
33,12,Hombre,R5,Colima,Prepago,174,Plan amigo,13,3,2,0.11222132147086342,0.222511571037369,0.3975371330345118,0.16748464108285327,0.13265440569290388,0.10735049135971714,0.1144285122902883,0.1,0.1,0.53
27,7,Hombre,R9,Morelos,Prepago,498,Plan amigo,7,19,4,0.2654380172194544,0.28113558257338084,0.29151622111841485,0.1,0.1,0.15771617260331872,0.1,0.1,0.1,0.53
39,12,Mujer,R9,Hidalgo,Postpago,314,Medio,6,11,5,0.34690986491417625,0.6623536204725599,1.024127986260648,0.18748823969976772,0.1,0.29150886560143824,0.2985873605854512,0.1,0.1,0.25
24,7,Hombre,R2,Sinaloa,Prepago,918,Plan amigo,14,47,18,2.396033045378584,1.4864284496807525,5.250118886959097,1.2758155568959904,0.45703435099509754,1.3502257672003792,0.29857882438370464,0.9698899491232091,0.33753218796852436,0.42
36,12,Mujer,R2,Sinaloa,Postpago,683,Premium,10,68,30,2.8076364872483746,1.179342215429497,2.22314005692151,1.6142731297452322,2.718928220455049,1.6730450413696083,1.0954107895969067,1.097180724236183,0.3566667791321018,0.07
28,7,Mujer,R8,Yucatán,Postpago,374,Medio,10,34,6,0.46576457879858224,1.0383403331468355,1.5339128693139175,0.2814367211040983,0.20555220400063226,0.28551668202617314,0.108858473746359,0.3082538348537025,0.1,0.25
23,7,Hombre,R3,Chihuahua,Prepago,863,Plan amigo,8,47,10,1.305556793755313,1.025926169611589,2.154816233365057,0.5030238816321114,0.1,0.8741681522278534,0.4824026489141074,0.7082214734950506,0.21842519456335166,0.42
33,12,Hombre,R2,Sinaloa,Prepago,830,Plan amigo,2,11,11,1.0614175375792703,2.3316731174723104,0.7553719613470534,0.2568189788152754,0.37761818466287483,1.5518480719708174,0.25264954691306807,0.4084440095154858,0.12839798686358558,0.37
31,12,Hombre,R5,Nayarit,Prepago,388,Plan amigo,1,32,5,0.2620833147518591,1.1029338555598098,0.5395179617570571,0.28554801643095573,0.24689452616018095,0.26583035411079925,0.27522301811164446,0.1,0.1,0.45
31,12,Mujer,R8,Campeche,Postpago,352,Medio,0,40,6,0.18727032099784527,1.2384893244622281,0.9785787413502451,0.4473764335057589,0.2516106796465477,0.45689392158888836,0.1,0.10389594411215777,0.1,0.25
29,7,Hombre,R2,Sinaloa,Prepago,956,Plan amigo,2,62,15,1.9859993898500863,3.5757502044094442,2.8945327865093238,0.6917200512387095,0.2578048228728893,0.15073767880666192,0.7320978988440032,0.7492004508665424,0.48432002412996933,0.37
28,7,Hombre,R3,Durango,Prepago,908,Plan amigo,4,3,19,2.2483731982316897,4.253798681991607,2.4522997005656957,0.7415697550963364,0.6681287313205917,1.5658960830057036,0.9818375392307704,0.37409998688930074,0.3306944025757566,0.37
47,50,Hombre,R1,Baja California Sur,Prepago,563,Plan amigo,13,7,7,0.9075462453027145,0.45671334061485536,0.5993997272375821,0.45702399355361134,1.6073186625259988,0.1539583981323299,0.1,0.1,0.11309160958501138,0.38
37,12,Mujer,R5,Michocán,Postpago,363,Medio,10,65,6,0.7170894583899532,0.3393821331573052,0.5478606145761367,0.4659999566552526,0.19775708724907692,0.1224991835261237,0.2465159966196348,0.2068409523915619,0.13203210850672356,0.25
34,12,Hombre,R9,Hidalgo,Prepago,425,Plan amigo,1,38,5,0.6160604052891044,1.13972034311166,0.3184822512922623,0.18513592821415736,0.7650201298915542,0.5930281673351985,0.247403160681184,0.12934944451671482,0.1,0.45
29,7,Mujer,R5,Michocán,Postpago,118,Básico,11,67,4,0.18916667150028235,0.20587040496343745,0.1373157947586531,0.26577859995500497,0.1,0.19212097596642475,0.23495034055203187,0.12918044074052737,0.1,0.33
36,12,Hombre,R4,Tamaulipas,Prepago,572,Plan amigo,2,26,8,1.0230406339501623,1.5794155407163628,0.5654142442379902,0.631342802773681,0.4609243298169508,0.822033848374547,0.105494425866567,0.17893174483867744,0.10607251497366765,0.45
32,12,Hombre,R7,Puebla,Prepago,771,Plan amigo,14,6,11,1.4723240509412088,1.7776768518582882,2.050772993309177,0.25203727653366,1.353983622444069,0.29446575126942237,0.4061966777199408,0.29370195098385815,0.1,0.37
28,7,Hombre,R9,Morelos,Prepago,506,Plan amigo,14,70,7,0.13339157960897274,1.4279781995996372,0.7021051818500788,0.22916445817936087,0.1674235445688695,0.22904026717630913,0.10360213266097544,0.23189290026315135,0.1,0.45
26,7,Hombre,R7,Oaxaca,Prepago,350,Plan amigo,14,27,4,0.5313632066180457,0.9063375667383297,0.5819841842086557,0.1,0.1,0.1,0.10510659889243204,0.1,0.1393448940636329,0.53
27,7,Hombre,R8,Yucatán,Prepago,951,Plan amigo,3,9,15,0.6998385170232279,1.9894158636873458,0.35686527126270623,0.7009724797847496,0.1,1.6743228543461375,0.48097263062357987,0.1728670277844712,0.27718881631645814,0.37
16,0,Hombre,R3,Chihuahua,Prepago,392,Plan amigo,6,15,4,0.1,0.5396823077973912,0.21702440175473464,0.17076651862098444,0.1,0.37318936431558,0.1240251833293846,0.24719220618170729,0.18148962949154882,0.65
30,12,Mujer,R1,Baja California Sur,Postpago,542,Medio,12,70,20,3.497603557343224,1.4856796591804984,3.38283695809369,0.9130945899679231,1.6719418053046389,2.5258033534840645,0.291779005948151,0.4921180359286287,0.2976116913917916,0.25
24,7,Mujer,R9,Hidalgo,Postpago,309,Medio,2,45,5,0.1,1.048255964698162,0.5400747517512092,0.28547330177532754,0.1679174402680439,0.4430626428082221,0.26808294973264485,0.1,0.12637256699408497,0.3
41,50,Mujer,R6,Guanajuato,Postpago,148,Básico,14,59,4,0.7126119807672198,0.5110341277861566,0.1,0.326241597464314,0.19481022157901148,0.1,0.24225500514131132,0.1,0.23061834861337074,0.26
28,7,Hombre,R7,Oaxaca,Prepago,368,Plan amigo,8,38,5,0.5174762872024733,0.7423576528636003,0.4003908612549923,0.1,0.11402190176131154,0.16485146203853854,0.2178494258179649,0.1,0.1,0.45
18,7,Hombre,R9,Morelos,Prepago,845,Plan amigo,7,16,11,1.2485314710723898,2.2236753648475927,1.2833415825294026,0.23987526779134322,0.38055066868630405,1.025645624786947,0.5411485212957355,0.21745801959273178,0.2443633657520567,0.42
28,7,Hombre,R9,CDMX,Prepago,508,Plan amigo,3,29,8,0.15013802782994518,0.32404388288993263,0.6549482580196613,0.2349887604928357,0.28724327502811453,0.4421913543977364,0.344648350754414,0.5246308022114553,0.11378676851640673,0.45
20,7,Mujer,R5,Michocán,Postpago,394,Medio,12,39,6,0.17430397811557247,0.42293901743315937,1.602468434171842,0.34673871050181126,0.1053891608452806,0.5992300058719385,0.10354008481399968,0.1252355110143679,0.17166876073559162,0.3
32,12,Mujer,R9,Morelos,Postpago,613,Premium,0,27,30,4.341916296552193,2.2242332336697848,1.7022876793138177,1.4660439918235275,1.0363916376587956,3.303176966236272,1.3078991394060717,0.7848553850155454,0.6341610138855023,0.07
30,12,Hombre,R9,Estado de México,Prepago,968,Plan amigo,0,69,15,2.0260557980645553,0.7415465009757839,1.4873858189690843,0.5277876259276886,2.201214983797644,1.5935781568892495,0.5477861685077738,0.6014904540045272,0.16178255837342304,0.37
36,12,Hombre,R8,Campeche,Prepago,289,Plan amigo,0,6,1,0.14699674109020697,0.1,0.1,0.1,0.1,0.10149748385212692,0.1,0.1,0.1,0.53
22,7,Hombre,R9,CDMX,Prepago,646,Plan amigo,0,18,7,0.5485293395701791,1.5185541143504182,1.2562126062341301,0.317920685239063,0.13660789528731393,0.7710724585079398,0.12352884602841145,0.36054467209141383,0.1,0.42
28,7,Hombre,R9,Estado de México,Prepago,492,Plan amigo,7,21,5,0.10994158558410407,1.148193142949229,0.2816155313781612,0.29698775460657073,0.1,0.5087767653129397,0.23649661125037624,0.1,0.12079095068315454,0.45
17,0,Hombre,R3,Durango,Prepago,918,Plan amigo,2,31,19,0.2527064346141771,2.1320520758566555,4.105148174421997,0.45221989634776155,0.562725326771936,0.26513475014041993,0.11277860933843903,0.12625141336474485,0.299158873072028,0.49
