edades,meses_antiguedad,sexo,Región,Estado,beneficio,cargo,planes,sms cantidad,llamada minutos,datos_gb,Facebook,Instagram,TikTok,WhatsApp,YouTube,X,Netflix,Spotify,Uber,prob_abandono_personal
28,7,Hombre,R9,CDMX,Prepago,508,Plan amigo,3,29,8,0.15013802782994518,0.32404388288993263,0.6549482580196613,0.2349887604928357,0.28724327502811453,0.4421913543977364,0.344648350754414,0.5246308022114553,0.11378676851640673,0.45
20,7,Mujer,R5,Michocán,Postpago,394,Medio,12,39,8,0.2324053041540966,0.5639186899108791,2.1366245788957894,0.46231828066908165,0.1405188811270408,0.7989733411625847,0.1380534464186662,0.16698068135249053,0.22889168098078883,0.3
32,12,Mujer,R9,Morelos,Postpago,613,Premium,0,27,25,3.6182635804601606,1.8535276947248205,1.4185730660948483,1.2217033265196062,0.8636596980489963,2.7526474718635603,1.0899159495050599,0.6540461541796212,0.5284675115712519,0.07
30,12,Hombre,R9,Estado de México,Prepago,968,Plan amigo,0,69,18,2.431266957677466,0.8898558011709407,1.7848629827629012,0.6333451511132262,2.6414579805571727,1.9122937882670996,0.6573434022093286,0.7217885448054326,0.19413907004810765,0.37
36,12,Hombre,R8,Campeche,Prepago,289,Plan amigo,0,6,1,0.14699674109020697,0.1,0.1,0.1,0.1,0.10149748385212692,0.1,0.1,0.1,0.53
22,7,Hombre,R9,CDMX,Prepago,646,Plan amigo,0,18,8,0.6268906737944904,1.735490416400478,1.4356715499818629,0.36333792598750053,0.15612330889978734,0.881225666866217,0.14117582403247023,0.4120510538187587,0.11255349847833117,0.42
28,7,Hombre,R9,Estado de México,Prepago,492,Plan amigo,7,21,5,0.10994158558410407,1.148193142949229,0.2816155313781612,0.29698775460657073,0.1,0.5087767653129397,0.23649661125037624,0.1,0.12079095068315454,0.45
17,0,Hombre,R3,Durango,Prepago,918,Plan amigo,2,31,17,0.22610575728636897,1.9076255415559549,3.6730273139565237,0.4046178019953656,0.5034910818485744,0.23722582907300732,0.10090717677649808,0.11296179090529804,0.2676684653802356,0.49
34,12,Mujer,R5,Nayarit,Postpago,120,Básico,14,53,2,0.18094755170673457,0.1,0.4306870174600132,0.1919213458048248,0.19865359502493132,0.17188096293529062,0.13416304622845024,0.1,0.1,0.33
32,12,Mujer,R3,Chihuahua,Postpago,875,Premium,5,20,45,6.531216197564364,3.0478785575780374,4.551208284107019,2.4350732460957247,5.960514700580328,1.3401090006241347,0.44633764087921435,1.8901046329991422,0.9054068312173447,0.07
32,12,Hombre,R9,Estado de México,Prepago,148,Plan amigo,2,60,2,0.1998171548841213,0.32873898412128594,0.3188222920461277,0.1,0.11042944315521915,0.14859827905658152,0.13738724998721114,0.1,0.1,0.53
28,7,Hombre,R1,Baja california Norte,Prepago,444,Plan amigo,10,46,4,0.1596712883411868,0.8610945274014518,0.7948300214543378,0.1493264503366027,0.1,0.36879010953471275,0.1,0.18217502975953292,0.11487540798421829,0.53
31,12,Mujer,R2,Sonora,Postpago,518,Medio,4,18,24,3.1088802474090884,3.274251074630825,3.395783259479537,0.3289488172710804,2.97040360819945,0.8567821515529264,0.7473865122844294,0.6278771187451668,0.4076651701041248,0.15
41,50,Hombre,R9,Estado de México,Prepago,282,Plan amigo,12,67,1,0.2278796560567232,0.13042700924753423,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.46
26,7,Hombre,R6,Aguacalientes,Prepago,108,Plan amigo,14,4,2,0.2570534782983959,0.35954483218728184,0.446204462266092,0.14427872808481068,0.1,0.18612415468273463,0.1,0.1,0.1,0.53
29,7,Hombre,R8,Campeche,Prepago,773,Plan amigo,13,58,10,0.36056232246418457,1.321526427364432,0.7129668913668136,0.8208499189699435,0.30997132404265176,1.18043774293486,0.49234729419860174,0.6871457160707469,0.1969111420712843,0.37
19,7,Hombre,R6,Zacatecas,Prepago,859,Plan amigo,12,30,10,0.7651844246586664,0.6971382043271697,1.9802569783957469,0.6739725566299166,0.19157736917664214,0.411937579249144,0.32429642859291846,0.1,0.35506151441558,0.42
21,7,Hombre,R8,Tabasco,Prepago,113,Plan amigo,14,67,1,0.1,0.21720446495526602,0.27851008659451876,0.1,0.1,0.11662012162678213,0.1,0.1,0.1,0.58
29,7,Mujer,R3,Chihuahua,Postpago,223,Básico,6,7,2,0.28003963306887547,0.2364286390670948,0.5494321245532131,0.1,0.1,0.10961987207740016,0.1,0.13684666789023095,0.1,0.33
37,12,Hombre,R5,Nayarit,Prepago,770,Plan amigo,1,24,11,1.6844698550572865,1.5148344507919227,2.19493017726281,0.7997050263109581,0.26536581859417735,1.239341737673178,0.1,0.44376516479107486,0.1,0.37
26,7,Hombre,R2,Sinaloa,Prepago,673,Plan amigo,5,15,8,0.720075756653914,1.470883616884887,1.5868015135965918,0.4665106090253323,0.2591485518437979,0.3990788967893428,0.27712102711892733,0.1324416714008794,0.1931674406502463,0.37
26,7,Mujer,R2,Sonora,Postpago,771,Premium,12,67,36,1.0715359765970165,5.685233843762621,3.9884540168830034,2.626082469877772,0.5019915012746186,1.4445142533996307,1.1344019256527043,0.596955207455768,0.44389852309347866,0.07
25,7,Hombre,R8,Yucatán,Prepago,796,Plan amigo,5,18,11,1.2634031578893996,1.4011633922451416,0.85553318784232,0.1,0.19881006833980802,1.0029203206569473,0.2603330795416553,0.23609518813864377,0.23053584740881838,0.42
24,7,Mujer,R4,Coahuila,Postpago,174,Básico,10,66,3,0.41552103245752986,0.3323649271801725,0.2780959935215005,0.15068584540662935,0.1,0.1,0.1057610832864879,0.1830005821025463,0.1,0.38
30,12,Mujer,R3,Chihuahua,Postpago,862,Premium,2,34,49,8.175294287256072,7.124787136286874,5.810030439430951,4.544459526259565,1.6552929195329815,5.344673663942656,2.930591546093572,1.2292792667737513,0.1,0.07
16,0,Hombre,R2,Sonora,Prepago,529,Plan amigo,5,53,7,0.5604957849758715,0.35270670440133145,1.2426382225135286,0.4445538978723894,0.14170800029575348,0.550548776221893,0.1,0.1,0.28925502142831505,0.57
38,12,Mujer,R9,Querétaro Sur,Postpago,293,Básico,9,60,1,0.1,0.1,0.20343963033467688,0.1,0.1253224814484552,0.1,0.1,0.1,0.1,0.33
23,7,Hombre,R1,Baja California Sur,Prepago,526,Plan amigo,9,48,8,1.1094877973950887,1.1573605871820465,0.3749707793993353,0.27493179906169624,0.1,0.2919434936355135,0.25841357733427744,0.20863986909697688,0.12928830371810143,0.5
34,12,Mujer,R9,CDMX,Postpago,666,Premium,13,54,25,4.365679635975072,3.670168306411488,1.679365299488734,0.7779475135010435,3.7063180758848677,3.218558772746256,1.2607724247704595,0.5632204434566024,0.4681614459856958,0.07
18,7,Hombre,R9,Querétaro Sur,Prepago,622,Plan amigo,4,65,7,0.9490888833989563,0.3726024896303705,1.8289430707003804,0.5050338529466188,0.10300126154628822,0.2847603097592289,0.24960157726276708,0.16168699359822836,0.1,0.42
33,12,Mujer,R2,Sonora,Postpago,173,Básico,11,62,3,0.5163517684141471,0.37819781094278243,0.328820479458186,0.1,0.29009304407769443,0.3283102718070897,0.1,0.1,0.1,0.33
33,12,Mujer,R4,Coahuila,Postpago,895,Premium,1,67,49,3.510983270097505,10.23742629280612,3.047374203182299,0.4432994319337655,5.002189293595714,4.286704192424846,1.3182372326768108,1.5651717034914374,0.12000126498755673,0.07
31,12,Hombre,R4,Tamaulipas,Prepago,668,Plan amigo,8,57,8,0.5537311305180299,0.38707279178204357,0.48583126037373386,0.32540063980249123,0.759143823334454,0.1770080750916628,0.1,0.2671776770334893,0.1,0.37
20,7,Hombre,R7,Guerrero,Prepago,73,Plan amigo,7,59,2,0.1,0.1372428518191849,0.4432314989265322,0.1,0.1,0.1,0.1,0.11579038341123518,0.1,0.68
30,12,Mujer,R3,Chihuahua,Postpago,100,Básico,2,28,2,0.15328733608585973,0.3147938488224553,0.2867870145471888,0.1,0.3196715600206009,0.2839297044621311,0.1,0.1,0.1,0.33
19,7,Mujer,R4,Coahuila,Postpago,126,Básico,7,14,3,0.21574464641538177,0.30777027205395857,0.3053012651507331,0.233068249187908,0.1,0.17207618451722884,0.13826285548850367,0.1592696973565432,0.1,0.38
26,7,Hombre,R7,Tlaxcala,Prepago,875,Plan amigo,13,48,11,0.36599399366827073,2.236641207524403,2.719131136096786,0.9212943683903313,0.1,0.7537490061343488,0.47601481455826566,0.4834136139725581,0.38530583080928593,0.37
36,12,Mujer,R9,CDMX,Postpago,276,Básico,8,49,1,0.1,0.1,0.1,0.1,0.1,0.12706602004847117,0.1,0.1,0.1,0.33
34,12,Hombre,R4,Tamaulipas,Prepago,831,Plan amigo,13,40,11,1.0613661261413658,0.50223381578754,0.8043140813697288,0.6881656868598198,0.15415655638392795,1.53683952257825,0.4719092722849449,0.38219978832639284,0.14054401708980543,0.37
28,7,Hombre,R1,Baja california Norte,Prepago,694,Plan amigo,14,23,8,1.1067601000989031,1.1838841243626443,1.6428434709846615,0.5847173197886181,0.2507864294174359,0.1,0.15891879304987525,0.17082062798531583,0.1,0.37
20,7,Hombre,R8,Campeche,Prepago,568,Plan amigo,2,16,8,1.0195165985043584,0.6963150049339456,0.9371741289234662,0.1072831660329447,0.2852370825233426,0.8043210169609886,0.28819431627718084,0.45338975921953767,0.30411733529931906,0.5
33,12,Hombre,R9,Hidalgo,Prepago,149,Plan amigo,2,4,2,0.24466171765614853,0.1099570111572048,0.3192309508940836,0.11487544111838821,0.2672881609137133,0.16528022389250002,0.1381317011420404,0.1,0.1,0.53
28,7,Mujer,R9,Morelos,Postpago,255,Básico,1,35,3,0.36861220828201785,0.3028469651102443,0.3252666787575934,0.13514530962624366,0.1,0.1,0.12662329425821617,0.17615873894470374,0.1,0.33
16,0,Hombre,R1,Baja california Norte,Prepago,670,Plan amigo,7,8,8,0.6390904219312692,0.6559988744475309,2.1974659733482134,0.5180222322208033,0.14830111008778527,0.6545597947784128,0.1829219563301447,0.1,0.1,0.49
34,12,Mujer,R7,Veracruz,Postpago,767,Premium,9,39,35,0.8873902046992765,4.544097343734102,4.893280980172303,1.4170795725371763,3.5373068725681023,0.7378857412958846,1.9789422106252348,0.16340225038690587,0.5533896575155912,0.07
28,7,Hombre,R9,CDMX,Prepago,404,Plan amigo,0,16,4,0.2713671008107774,0.22868815681727628,0.6658225752107046,0.26730536460421667,0.1,0.19673364347065228,0.1,0.17902202493694327,0.16118005754675552,0.53
38,12,Hombre,R2,Sonora,Prepago,496,Plan amigo,7,39,4,0.4252215217880981,0.2119184557335852,0.5908141222959794,0.1,0.6111722532768179,0.5337958106657954,0.1796834084741461,0.17081497614259022,0.1,0.53
19,7,Hombre,R3,Durango,Prepago,485,Plan amigo,6,10,4,0.1611580000472126,0.3482655307443354,0.9459467122105804,0.17425761540269663,0.1,0.10281522522375341,0.19758403072844868,0.1,0.1,0.58
16,0,Hombre,R7,Puebla,Prepago,526,Plan amigo,13,15,7,0.2956032894699858,0.31428822346875385,0.4772013354803238,0.3101958244074884,0.11700848757128884,0.4624014551637099,0.3132271851291249,0.4533514504389227,0.1,0.57
30,12,Hombre,R9,Morelos,Prepago,986,Plan amigo,6,42,18,0.466017843343036,1.5796699689787657,2.2416176146210853,0.2762983187024093,2.381098675545141,1.5181031320216307,0.9917387940176684,0.34622169027869065,0.1905221363214312,0.37
30,12,Hombre,R1,Baja california Norte,Prepago,193,Plan amigo,2,60,2,0.2953440460615449,0.15162023652496584,0.1825873053162789,0.1,0.21058777974592588,0.24807346948462589,0.1,0.1,0.1,0.53
16,0,Hombre,R2,Sonora,Prepago,29,Plan amigo,0,20,2,0.15196889060124624,0.17223369520092868,0.5980869354137641,0.1,0.1,0.2142947936716344,0.1,0.11978739126723881,0.1,0.75
20,7,Hombre,R1,Baja california Norte,Prepago,946,Plan amigo,3,59,19,2.255874567903318,3.2224616220906075,2.8725393633758496,0.8853793593167328,0.1590178556164629,0.3986010426531171,0.8388271289072814,1.1746582377770984,0.6753415491056403,0.42
50,50,Hombre,R2,Sonora,Prepago,567,Plan amigo,8,40,8,2.204816941201929,1.2922653886777853,0.6090046412910423,0.8687217203896345,0.4276646980226724,0.35964975818209294,0.7392942367182749,0.1,0.4394933058415778,0.38
26,7,Hombre,R5,Nayarit,Prepago,533,Plan amigo,4,34,8,0.1,0.9068121533310276,0.20811307119269706,0.3730500408932441,0.12998757412836673,0.6222634956555222,0.37536696489438387,0.45158604315270107,0.2844442215623682,0.45
34,12,Mujer,R9,CDMX,Postpago,591,Medio,0,68,20,0.5823082043720684,2.190124597127307,3.577912408198996,1.300505925219317,2.528253760557165,0.801977174041747,0.5328804531044702,0.9204068449493111,0.4114225152517246,0.25
23,7,Mujer,R3,Chihuahua,Postpago,538,Medio,14,27,24,0.7623715539360449,3.312269949619027,3.7762088364447806,0.9691903910895675,0.437102783955982,1.920084314537322,1.395848816282674,1.52692470715982,1.0177359091546136,0.2
16,0,Hombre,R5,Michocán,Prepago,892,Plan amigo,4,60,11,1.1454721621708515,0.21933593079803307,1.5766184414513131,0.502395265214458,0.3377847863374853,1.2249414193315296,0.3221522650300766,0.27489976102565883,0.2014483973904491,0.49
27,7,Hombre,R5,Jalisco,Prepago,156,Plan amigo,12,35,2,0.17474441436645924,0.15518743665972187,0.5500136863812153,0.1,0.1,0.1,0.1,0.1,0.1,0.53
26,7,Hombre,R4,Coahuila,Prepago,675,Plan amigo,7,68,7,0.4001990858162593,1.4251496268394677,0.9738870694971693,0.5073220288256272,0.1,0.42596313015719656,0.13726267588548122,0.13484114639899858,0.15447129788533367,0.37
25,7,Mujer,R5,Jalisco,Postpago,313,Medio,7,32,6,0.327507524993022,1.1539255093181593,1.3760327757484192,0.20226352085101648,0.21444243057565138,0.7024190115996298,0.332392048499742,0.26528002277701346,0.13002912740643616,0.3
27,7,Hombre,R8,Tabasco,Prepago,629,Plan amigo,4,36,7,0.3616919902709322,0.1355702840896225,1.3783411943786716,0.3427752561578001,0.1649457804606749,0.5075486513497418,0.1,0.36070646509593435,0.13543265895228768,0.37
30,12,Hombre,R8,Quintana Roo,Prepago,757,Plan amigo,11,50,10,0.9873753196921795,0.9790644531688469,0.18835173836942626,0.8493922238976078,0.36987218473438455,0.8784405963653721,0.6414640411480236,0.13115550383138616,0.10829130010886759,0.37
27,7,Hombre,R3,Durango,Prepago,829,Plan amigo,8,42,10,0.6036717836757265,0.3598538761627742,1.3858483582314365,0.43191113312786206,0.1,0.6267210082868835,0.1,0.6477349070874772,0.32327067111066116,0.37
18,7,Hombre,R6,San Luis Potosí,Prepago,873,Plan amigo,14,53,11,0.18902157713484408,2.2138339965306666,1.3337263041480425,0.25617222085349084,0.1202492814793623,0.8243892996336897,0.1,0.1,0.3444384293523812,0.42
32,12,Hombre,R3,Durango,Prepago,591,Plan amigo,0,15,8,1.4156863268778912,0.9943037184068633,0.7817433498238038,0.730151313328289,0.419891340984387,0.33542971882666445,0.5249904223814138,0.2574601347682681,0.1,0.45
16,0,Mujer,R3,Chihuahua,Postpago,704,Premium,3,33,38,3.806937417731295,7.588108479175387,3.674863300774486,1.353514451059493,0.3435935057243459,2.9995217229147264,1.5654066816451218,0.35741309910893365,1.2753243977246744,0.19
16,0,Hombre,R9,Estado de México,Prepago,771,Plan amigo,2,41,11,1.0790592572096172,0.2625713055543196,1.9305398344954048,0.5910605051242778,0.18538553089440682,1.1984227603336106,0.2462755007486266,0.10245825258376427,0.3662891559215388,0.49
34,12,Mujer,R9,Hidalgo,Postpago,237,Básico,1,65,2,0.22735400478735535,0.4750982127411669,0.12206349888962878,0.1,0.17895641177877822,0.2507733200757344,0.1,0.1,0.1,0.33
32,12,Hombre,R8,Quintana Roo,Prepago,111,Plan amigo,14,50,1,0.1,0.1,0.20585525917210948,0.1,0.1,0.1,0.1,0.1,0.1,0.53
28,7,Hombre,R9,Querétaro Sur,Prepago,596,Plan amigo,7,50,8,0.12225046219045367,0.441561488045914,1.0113093716878527,0.4345169302807876,0.10777435052175842,0.701839122276958,0.10597803700298647,0.36130221389164524,0.16823107809052562,0.45
17,0,Mujer,R5,Michocán,Postpago,426,Medio,6,63,12,0.9348910504449731,1.7231736681585372,0.44125015767496656,0.9365220250092745,0.34575222793298815,0.6906605800661896,0.4158995029432265,0.1,0.3060964864939192,0.37
22,7,Hombre,R9,CDMX,Prepago,967,Plan amigo,8,14,19,1.2710403876408858,1.8978092960074728,4.717673350952267,0.377394548289508,0.1581564633025109,1.2621304139360978,0.8071210338963317,0.1198520680766628,0.5254194252965174,0.42
26,7,Mujer,R1,Baja california Norte,Postpago,225,Básico,1,58,3,0.14923548870342346,0.5566243801101138,0.4538524018603525,0.2129745023415729,0.1,0.30190208838816435,0.13237319014798166,0.18137668917696947,0.11878931025631993,0.33
16,0,Hombre,R1,Baja california Norte,Prepago,416,Plan amigo,13,20,4,0.29986951137663415,0.3938099016744463,0.9369622217856922,0.13577395047912977,0.1,0.4167624020382823,0.10497240505692891,0.1,0.12864864483403904,0.65
22,7,Hombre,R8,Tabasco,Prepago,408,Plan amigo,13,29,4,0.51674209803411,0.8354251068185337,0.700980439212752,0.1,0.10322345420181045,0.3047552576688046,0.1,0.26126522089923365,0.1,0.58
33,12,Mujer,R7,Puebla,Postpago,932,Premium,3,30,47,3.5095100895484768,1.7472439833174407,9.317659905524964,0.4498096445058084,3.925838677801988,5.894883607980604,1.0195659798204666,0.3715138368949159,0.2089101602892175,0.07
39,12,Hombre,R6,San Luis Potosí,Prepago,724,Plan amigo,13,54,11,0.880320054100356,1.2320257012982303,1.7508074162886405,0.30490249130230457,1.4289997278905946,1.5824860874313194,0.6916542452708079,0.3484110350958641,0.24919444025948378,0.37
25,7,Mujer,R9,Hidalgo,Postpago,713,Premium,14,18,39,5.569397838351345,5.605912714930608,3.768040972934086,3.016052814547066,1.1998328339300146,0.681581990248974,2.2010423486923987,1.146988949347384,0.6875484999348564,0.12
34,12,Hombre,R9,Hidalgo,Prepago,770,Plan amigo,5,60,10,0.6966925200357504,0.8768410255371115,1.184306761894567,0.5834772547072752,0.8350675348730908,0.6505061184774766,0.5434748699883575,0.1,0.22810256738816248,0.37
16,0,Mujer,R6,Aguacalientes,Postpago,508,Medio,10,11,21,2.2180175510788005,3.6629158944563964,2.901144593306481,1.7076714231452679,0.1,0.34788427659289745,1.0295796204948726,1.1432546834573163,0.3224912507914383,0.27
33,12,Hombre,R4,Nuevo León,Prepago,763,Plan amigo,2,28,11,1.2311162584778101,1.4869782253192527,1.3273296566350057,0.6573852216035403,1.9684228288794534,1.5652907640237188,0.7784591083784849,0.3055916678586999,0.1,0.37
22,7,Hombre,R5,Michocán,Prepago,474,Plan amigo,7,30,4,0.33951515666309307,0.6219288900386499,0.428810636984433,0.22083852693419653,0.1,0.4367551927245694,0.1,0.20671752117327524,0.1,0.58
30,12,Mujer,R9,Hidalgo,Postpago,700,Premium,2,38,37,1.2515558338633623,3.2125219964212723,0.9600408553472789,1.295452204156853,0.8729888314706188,4.957253173968571,0.4305811466884982,1.4732250391044373,0.8101975689142525,0.07
26,7,Mujer,R9,CDMX,Postpago,958,Premium,13,11,46,3.332926457747253,1.2916557296799898,8.593719602523903,1.1042686991792565,0.3834432287153826,3.2879675605107295,1.1020410491022936,2.478546256747845,1.3656501748215197,0.07
39,12,Mujer,R9,Morelos,Postpago,983,Premium,11,49,47,7.112478697304136,1.3666863727179563,2.902704932579868,2.6885069573694818,7.515861323389392,5.589485190826531,2.371831780894288,1.3591660776846768,0.7400002847161758,0.07
21,7,Mujer,R4,Nuevo León,Postpago,740,Premium,12,53,35,1.3408108659529168,5.226314590150586,5.538863574929351,1.2508882159643566,1.127971088096704,3.5313096410085563,0.2904018931125837,2.4864356465874846,0.47261523026103164,0.12
33,12,Mujer,R4,Coahuila,Postpago,91,Básico,12,59,1,0.1,0.22741483917494618,0.10407216947848355,0.1,0.1,0.12695419799789912,0.1,0.1,0.1,0.43
26,7,Hombre,R2,Sonora,Prepago,613,Plan amigo,1,34,7,0.9741576938767156,0.8208072498062616,1.1086415543537298,0.43587469919299027,0.10768752706638804,0.8096041041496822,0.1,0.2233489621801034,0.24626369462379488,0.37
27,7,Hombre,R9,Morelos,Prepago,956,Plan amigo,12,69,15,1.0096313416562737,1.1110753272603926,2.036507461742709,1.1206637539831268,0.31169165528054693,0.6829851239515998,0.6240793067080367,0.6887398214114466,0.42462025994422914,0.37
27,7,Hombre,R3,Chihuahua,Prepago,696,Plan amigo,12,59,7,0.4352007603170664,0.22521008234996204,1.3566337304206795,0.2695800733599554,0.11764531355734416,0.239519060749893,0.12577264016218664,0.4040217979841836,0.1727287998487727,0.37
21,7,Hombre,R9,Morelos,Prepago,760,Plan amigo,2,56,11,0.26718602897258453,0.288976777497255,0.9121236392188324,0.4819697960632307,0.2545356346222873,0.26501224553554714,0.3112571725885827,0.10643057350547226,0.1,0.42
28,7,Hombre,R9,Querétaro Sur,Prepago,781,Plan amigo,10,18,11,1.3819735934677493,1.7981355171856623,2.625768859098604,0.21845109253720538,0.1454694797181453,0.6347508855573231,0.44934915638052886,0.448156513130008,0.3069581317658029,0.37
27,7,Hombre,R5,Jalisco,Prepago,912,Plan amigo,5,64,19,0.5831692586434103,2.324693539963332,4.762606892502693,0.8652928857125753,0.17311517086489556,1.0317092198242084,0.8791163875530988,0.263558321292253,0.5548904333600012,0.37
30,12,Hombre,R1,Baja california Norte,Prepago,374,Plan amigo,1,58,5,0.8708643633325912,0.5059381389645038,0.11599037311042658,0.31563059380084163,0.1,0.17675900644849657,0.1,0.1,0.10375240834575811,0.45
29,7,Mujer,R2,Sonora,Postpago,172,Básico,7,25,3,0.32509205129092855,0.2777249732795572,0.8135957701000198,0.17325085714078473,0.1,0.1,0.13476118990962563,0.1,0.1,0.33
34,12,Hombre,R2,Sonora,Prepago,57,Plan amigo,0,19,1,0.1,0.1,0.16411727288483197,0.1,0.1,0.1,0.1,0.1,0.1,0.63
35,12,Hombre,R3,Chihuahua,Prepago,520,Plan amigo,6,40,7,0.18971645769095175,0.5296114704937033,0.25646494624337374,0.45001559191120455,0.21165891115230526,0.6477697606107717,0.1,0.3182360043109204,0.1,0.45
20,7,Hombre,R9,Morelos,Prepago,338,Plan amigo,1,32,4,0.10645482678010068,0.10146216355560181,0.4489532603146158,0.30193878265511725,0.1,0.3862927662569717,0.1094912895937854,0.23502700627857187,0.16947300971370705,0.58
35,12,Mujer,R5,Colima,Postpago,849,Premium,9,60,47,8.442767434867624,1.4699830339986728,8.221913705627895,0.5942738272404168,3.0496032522069525,4.533319906117391,1.638315793141441,1.340604876565829,1.0924070649114652,0.07
19,7,Mujer,R2,Sinaloa,Postpago,125,Básico,11,24,2,0.23925493660846522,0.19492396161699732,0.3759689954870399,0.1,0.1,0.15228082392810696,0.1,0.1307639236120517,0.1,0.38
33,12,Mujer,R9,CDMX,Postpago,950,Premium,5,19,45,7.360408477051268,7.3881066419380055,1.352401992528128,1.82150218801165,4.143059097663063,2.5638429833180214,0.5666015624472863,1.2559944785800188,0.20480745702786488,0.07
33,12,Hombre,R9,Morelos,Prepago,858,Plan amigo,11,17,11,1.8229702774689744,2.3079835418308154,1.2122382447158129,0.13717306559564876,1.152475597087169,0.9811627534799156,0.7095221334027496,0.1,0.18813461602065462,0.37
16,0,Hombre,R4,Coahuila,Prepago,346,Plan amigo,1,50,4,0.3409639096717976,0.22059798217352006,0.21634146139906318,0.24002298045537687,0.1,0.47997298382848186,0.21625670773158812,0.1712648568246094,0.12779830016515065,0.65
29,7,Hombre,R6,Guanajuato,Prepago,890,Plan amigo,1,34,11,0.34049789420399446,2.378827582372483,1.6335160249814173,0.511215689277725,0.3491085102309249,0.1,0.34851750601844766,0.5161059098443401,0.11370797024216767,0.37
24,7,Hombre,R9,Estado de México,Prepago,746,Plan amigo,9,42,10,0.18779574234020305,1.3582524662117503,1.733081361082166,0.31491639668558286,0.32042970908301477,0.417214736859174,0.32922850580722796,0.17347250619824398,0.1,0.42
22,7,Hombre,R3,Durango,Prepago,873,Plan amigo,12,59,11,0.7354395789055365,1.4744007917254498,2.5752139574812287,0.4486209937545043,0.12941941363769763,0.8324195796670769,0.27880390542845085,0.22534755581326887,0.4838194876934215,0.42
39,12,Hombre,R4,Coahuila,Prepago,849,Plan amigo,7,60,10,1.0216405324842626,0.6090690870433697,1.4965572498964026,0.783557542083871,1.3943367092020829,0.9017782804381645,0.39718573827024606,0.3802410100124734,0.1746193737210583,0.37
23,7,Hombre,R9,Querétaro Sur,Prepago,156,Plan amigo,14,18,1,0.1,0.16332940650558903,0.1,0.1,0.1,0.11275188586157903,0.1,0.1,0.1,0.58
22,7,Mujer,R1,Baja california Norte,Postpago,584,Medio,14,30,21,1.2101341784722384,3.7522022276239113,2.3909757952022552,1.4279910694761144,0.5252781876624826,1.6497120465136097,1.177958531670202,1.3615890687121517,0.736734871224322,0.2
29,7,Mujer,R4,Coahuila,Postpago,815,Premium,11,3,48,1.7461856871545052,10.863313264201507,4.012525749059574,1.6709049300794423,1.4486326796347355,1.5057406113815914,1.9085655094431389,1.7071970283969402,1.495521227529325,0.07
33,12,Hombre,R3,Chihuahua,Prepago,332,Plan amigo,1,43,4,0.6918101181037756,0.7882943938963014,0.29615137372618083,0.1,0.6978537916960298,0.3529886964679468,0.1,0.12517787455582324,0.1,0.53
27,7,Hombre,R5,Jalisco,Prepago,452,Plan amigo,6,50,5,0.1740147827462073,0.7885460708394476,0.6634682383249992,0.15543595704973423,0.12212310118524411,0.5251859694042259,0.21000550779727375,0.1797159880438768,0.16358549816160856,0.45
37,12,Hombre,R8,Chiapas,Prepago,846,Plan amigo,2,33,10,1.2886957224455602,1.896113389320106,0.7630095415181083,0.16653259454451505,1.2655585011571167,0.2587379375988703,0.35847382606121353,0.13535433161167298,0.1,0.37
32,12,Hombre,R8,Tabasco,Prepago,22,Plan amigo,7,38,2,0.18212986816221075,0.4334871314561084,0.3031468352237098,0.1,0.3194943371283152,0.1537459596980041,0.1,0.1,0.1,0.63
16,0,Mujer,R3,Durango,Postpago,952,Premium,6,35,46,2.712550711722318,9.036117785278856,9.402968193924298,1.9812498354009835,0.4603846459274452,1.8217368085383225,2.7039369907426734,1.280886121806164,1.4169156563872338,0.19
24,7,Hombre,R9,Hidalgo,Prepago,503,Plan amigo,13,35,7,0.5373630949007628,0.14822720939347275,1.9915625989940289,0.1,0.17172806141026103,0.691843016775446,0.321503999604147,0.41427134937891325,0.254376198429014,0.5
24,7,Mujer,R4,Coahuila,Postpago,710,Premium,7,25,38,2.6404261710828854,8.237089327454283,10.468373184917706,1.5145759721802674,0.7101624432303598,2.3709110654236363,0.7455051994756102,0.4759021638405374,0.5675939397974785,0.12
32,12,Hombre,R9,Morelos,Prepago,296,Plan amigo,13,62,2,0.30761887964244833,0.27528919008581193,0.37159989356409273,0.1463330191983131,0.1411344769047729,0.1,0.1,0.1,0.1,0.53
16,0,Mujer,R2,Sonora,Postpago,729,Premium,6,32,36,4.04134164738121,6.738299795562444,6.0397532176424065,0.680071223188489,0.431794700345528,2.6180639259737317,0.7817685046933823,2.063566303437859,0.7171239923677056,0.19
48,50,Hombre,R9,Querétaro Sur,Prepago,123,Plan amigo,10,47,1,0.1,0.14346745130958974,0.1,0.1,0.2357698114542763,0.1,0.1,0.1,0.1,0.46
32,12,Mujer,R8,Campeche,Postpago,489,Medio,5,41,12,1.916107929992042,2.0841177796387673,0.5781678627537822,0.791283498152456,1.9071444453736086,1.4038520499968046,0.6709534626367536,0.1251343133439604,0.1,0.25
29,7,Hombre,R9,Hidalgo,Prepago,31,Plan amigo,12,47,1,0.1,0.14595270772990604,0.28421473781318984,0.1,0.1,0.1,0.1,0.1,0.1,0.63
